,Year,Month,DayofMonth,DayOfWeek,Actual_Shipment_Time,Planned_Shipment_Time,Planned_Delivery_Time,Carrier_Name,Carrier_Num,Planned_TimeofTravel,Shipment_Delay,Source,Destination,Distance,Delivery_Status
5332,2020,1,4,5,1914.0,1620,1750,WN,1924,90,174.0,SFO,LAS,414,1.0
5334,2020,1,4,5,1946.0,1805,1930,WN,442,85,101.0,SFO,LAX,337,1.0
5335,2020,1,4,5,922.0,850,1025,WN,475,95,32.0,SFO,LAX,337,1.0
5337,2020,1,4,5,1734.0,1615,1740,WN,578,85,79.0,SFO,LAX,337,1.0
5339,2020,1,4,5,2133.0,1955,2120,WN,777,85,98.0,SFO,LAX,337,1.0
5341,2020,1,4,5,1447.0,1430,1555,WN,801,85,17.0,SFO,LAX,337,1.0
5342,2020,1,4,5,1531.0,1310,1920,WN,106,250,141.0,SFO,MDW,1855,1.0
5343,2020,1,4,5,1755.0,1650,2300,WN,210,250,65.0,SFO,MDW,1855,1.0
5344,2020,1,4,5,707.0,705,1315,WN,477,250,2.0,SFO,MDW,1855,0.0
5345,2020,1,4,5,1142.0,1040,1210,WN,316,90,62.0,SFO,SAN,447,1.0
5346,2020,1,4,5,813.0,805,935,WN,342,90,8.0,SFO,SAN,447,0.0
5347,2020,1,4,5,618.0,620,750,WN,414,90,-2.0,SFO,SAN,447,0.0
5348,2020,1,4,5,1326.0,1220,1350,WN,1684,90,66.0,SFO,SAN,447,1.0
5349,2020,1,4,5,2046.0,1900,2030,WN,2092,90,106.0,SFO,SAN,447,1.0
5350,2020,1,4,5,1708.0,1415,1545,WN,3662,90,173.0,SFO,SAN,447,1.0
5351,2020,1,4,5,1716.0,1600,1730,WN,3669,90,76.0,SFO,SAN,447,1.0
5352,2020,1,4,5,2110.0,2115,2245,WN,3926,90,-5.0,SFO,SAN,447,0.0
5353,2020,1,4,5,2009.0,1955,2055,WN,325,60,14.0,SJC,BUR,296,0.0
5354,2020,1,4,5,755.0,750,850,WN,363,60,5.0,SJC,BUR,296,0.0
5355,2020,1,4,5,1658.0,1510,1610,WN,504,60,108.0,SJC,BUR,296,1.0
5356,2020,1,4,5,2233.0,2055,2155,WN,579,60,98.0,SJC,BUR,296,1.0
5357,2020,1,4,5,1118.0,1005,1105,WN,732,60,73.0,SJC,BUR,296,1.0
5358,2020,1,4,5,1752.0,1740,1840,WN,1500,60,12.0,SJC,BUR,296,0.0
5359,2020,1,4,5,836.0,835,935,WN,1776,60,1.0,SJC,BUR,296,0.0
5360,2020,1,4,5,1337.0,1145,1245,WN,2032,60,112.0,SJC,BUR,296,1.0
5361,2020,1,4,5,1429.0,1410,1510,WN,2383,60,19.0,SJC,BUR,296,1.0
5362,2020,1,4,5,1109.0,1105,1205,WN,3946,60,4.0,SJC,BUR,296,0.0
5363,2020,1,4,5,942.0,925,1045,WN,170,80,17.0,SJC,LAS,386,1.0
5364,2020,1,4,5,1509.0,1220,1340,WN,396,80,169.0,SJC,LAS,386,1.0
5365,2020,1,4,5,1110.0,1045,1205,WN,419,80,25.0,SJC,LAS,386,1.0
5366,2020,1,4,5,653.0,650,810,WN,1774,80,3.0,SJC,LAS,386,0.0
5367,2020,1,4,5,2316.0,2125,2245,WN,1858,80,111.0,SJC,LAS,386,1.0
5368,2020,1,4,5,1757.0,1700,1820,WN,2025,80,57.0,SJC,LAS,386,1.0
5369,2020,1,4,5,2132.0,1955,2115,WN,2533,80,97.0,SJC,LAS,386,1.0
5370,2020,1,4,5,1514.0,1410,1530,WN,2907,80,64.0,SJC,LAS,386,1.0
5371,2020,1,4,5,2048.0,1840,2000,WN,3142,80,128.0,SJC,LAS,386,1.0
5372,2020,1,4,5,1155.0,1125,1240,WN,321,75,30.0,SJC,LAX,308,1.0
5373,2020,1,4,5,1948.0,1855,2005,WN,361,70,53.0,SJC,LAX,308,1.0
5374,2020,1,4,5,1027.0,1010,1125,WN,463,75,17.0,SJC,LAX,308,1.0
5375,2020,1,4,5,2242.0,2130,2240,WN,625,70,72.0,SJC,LAX,308,1.0
5376,2020,1,4,5,1653.0,1605,1715,WN,1004,70,48.0,SJC,LAX,308,1.0
5378,2020,1,4,5,1448.0,1425,1535,WN,1081,70,23.0,SJC,LAX,308,1.0
5379,2020,1,4,5,636.0,630,745,WN,1513,75,6.0,SJC,LAX,308,0.0
5380,2020,1,4,5,725.0,725,835,WN,1948,70,0.0,SJC,LAX,308,0.0
5381,2020,1,4,5,2226.0,2040,2150,WN,2285,70,106.0,SJC,LAX,308,1.0
5382,2020,1,4,5,1929.0,1800,1910,WN,2441,70,89.0,SJC,LAX,308,1.0
5383,2020,1,4,5,1349.0,1325,1435,WN,2633,70,24.0,SJC,LAX,308,1.0
5384,2020,1,4,5,1553.0,1515,1625,WN,3048,70,38.0,SJC,LAX,308,1.0
5385,2020,1,4,5,901.0,855,1010,WN,3831,75,6.0,SJC,LAX,308,0.0
5386,2020,1,4,5,653.0,650,1255,WN,2470,245,3.0,SJC,MDW,1838,0.0
5387,2020,1,4,5,1401.0,1345,1950,WN,3063,245,16.0,SJC,MDW,1838,1.0
5388,2020,1,4,5,1037.0,1035,1145,WN,217,70,2.0,SJC,ONT,333,0.0
5389,2020,1,4,5,2225.0,2155,2305,WN,298,70,30.0,SJC,ONT,333,1.0
5390,2020,1,4,5,2154.0,1955,2105,WN,412,70,119.0,SJC,ONT,333,1.0
5391,2020,1,4,5,839.0,740,850,WN,773,70,59.0,SJC,ONT,333,1.0
5392,2020,1,4,5,1628.0,1610,1720,WN,780,70,18.0,SJC,ONT,333,1.0
5394,2020,1,4,5,1255.0,1235,1345,WN,1322,70,20.0,SJC,ONT,333,1.0
5395,2020,1,4,5,921.0,910,1020,WN,2114,70,11.0,SJC,ONT,333,0.0
5396,2020,1,4,5,1433.0,1345,1455,WN,2558,70,48.0,SJC,ONT,333,1.0
5397,2020,1,4,5,1809.0,1630,1815,WN,173,105,99.0,SJC,PDX,569,1.0
5398,2020,1,4,5,2259.0,2125,2310,WN,343,105,94.0,SJC,PDX,569,1.0
5399,2020,1,4,5,835.0,830,1020,WN,3338,110,5.0,SJC,PDX,569,0.0
5400,2020,1,4,5,1530.0,1210,1355,WN,3426,105,200.0,SJC,PDX,569,1.0
5401,2020,1,4,5,1708.0,1650,1935,WN,1415,105,18.0,SJC,PHX,621,1.0
5402,2020,1,4,5,1004.0,915,1200,WN,2474,105,49.0,SJC,PHX,621,1.0
5403,2020,1,4,5,1401.0,1300,1545,WN,2725,105,61.0,SJC,PHX,621,1.0
5404,2020,1,4,5,633.0,630,915,WN,2818,105,3.0,SJC,PHX,621,0.0
5405,2020,1,4,5,1910.0,1825,2115,WN,3236,110,45.0,SJC,PHX,621,1.0
5406,2020,1,4,5,2146.0,2120,5,WN,3344,105,26.0,SJC,PHX,621,1.0
5407,2020,1,4,5,932.0,930,1025,WN,324,55,2.0,SJC,RNO,188,0.0
5408,2020,1,4,5,2047.0,2035,2130,WN,1209,55,12.0,SJC,RNO,188,0.0
5410,2020,1,4,5,1152.0,1125,1220,WN,2969,55,27.0,SJC,RNO,188,1.0
5411,2020,1,4,5,1030.0,1025,1140,WN,98,75,5.0,SJC,SAN,417,0.0
5412,2020,1,4,5,2118.0,2115,2230,WN,390,75,3.0,SJC,SAN,417,0.0
5413,2020,1,4,5,1924.0,1925,2045,WN,532,80,-1.0,SJC,SAN,417,0.0
5414,2020,1,4,5,1448.0,1320,1435,WN,580,75,88.0,SJC,SAN,417,1.0
5415,2020,1,4,5,1816.0,1805,1925,WN,722,80,11.0,SJC,SAN,417,0.0
5416,2020,1,4,5,2115.0,2005,2120,WN,943,75,70.0,SJC,SAN,417,1.0
5417,2020,1,4,5,752.0,750,905,WN,2203,75,2.0,SJC,SAN,417,0.0
5418,2020,1,4,5,1608.0,1535,1650,WN,2268,75,33.0,SJC,SAN,417,1.0
5419,2020,1,4,5,1138.0,1125,1240,WN,2878,75,13.0,SJC,SAN,417,0.0
5420,2020,1,4,5,634.0,635,750,WN,2992,75,-1.0,SJC,SAN,417,0.0
5421,2020,1,4,5,821.0,755,1005,WN,152,130,26.0,SJC,SEA,697,1.0
5422,2020,1,4,5,1310.0,1300,1510,WN,635,130,10.0,SJC,SEA,697,0.0
5423,2020,1,4,5,1922.0,1830,2040,WN,1600,130,52.0,SJC,SEA,697,1.0
5424,2020,1,4,5,1554.0,1450,1700,WN,2965,130,64.0,SJC,SEA,697,1.0
5425,2020,1,4,5,2019.0,1950,2105,WN,279,75,29.0,SJC,SNA,342,1.0
5426,2020,1,4,5,656.0,700,815,WN,305,75,-4.0,SJC,SNA,342,0.0
5427,2020,1,4,5,1145.0,1135,1250,WN,786,75,10.0,SJC,SNA,342,0.0
5428,2020,1,4,5,2059.0,2040,2155,WN,824,75,19.0,SJC,SNA,342,1.0
5429,2020,1,4,5,1425.0,1340,1455,WN,1002,75,45.0,SJC,SNA,342,1.0
5430,2020,1,4,5,1606.0,1545,1700,WN,2028,75,21.0,SJC,SNA,342,1.0
5431,2020,1,4,5,928.0,925,1040,WN,2648,75,3.0,SJC,SNA,342,0.0
5432,2020,1,4,5,1803.0,1740,1855,WN,3411,75,23.0,SJC,SNA,342,1.0
5433,2020,1,4,5,1559.0,1520,1650,WN,2969,90,39.0,SLC,ABQ,493,1.0
5434,2020,1,4,5,853.0,855,1025,WN,3234,90,-2.0,SLC,ABQ,493,0.0
5435,2020,1,4,5,1627.0,1625,1730,WN,1022,65,2.0,SLC,BOI,291,0.0
5436,2020,1,4,5,1030.0,1030,1140,WN,1041,70,0.0,SLC,BOI,291,0.0
5437,2020,1,4,5,2001.0,1935,2045,WN,1662,70,26.0,SLC,BOI,291,1.0
5438,2020,1,4,5,1405.0,1325,1925,WN,1678,240,40.0,SLC,BWI,1864,1.0
5439,2020,1,4,5,2056.0,2040,2205,WN,410,85,16.0,SLC,DEN,391,1.0
5440,2020,1,4,5,648.0,645,810,WN,557,85,3.0,SLC,DEN,391,0.0
5441,2020,1,4,5,1022.0,1010,1140,WN,720,90,12.0,SLC,DEN,391,0.0
5442,2020,1,4,5,1433.0,1355,1515,WN,963,80,38.0,SLC,DEN,391,1.0
5443,2020,1,4,5,2015.0,1845,2010,WN,1585,85,90.0,SLC,DEN,391,1.0
5444,2020,1,4,5,1233.0,1220,1305,WN,151,105,13.0,SLC,GEG,546,0.0
5445,2020,1,4,5,1029.0,1015,1040,WN,43,85,14.0,SLC,LAS,368,0.0
5446,2020,1,4,5,2135.0,2045,2105,WN,159,80,50.0,SLC,LAS,368,1.0
5447,2020,1,4,5,618.0,615,635,WN,243,80,3.0,SLC,LAS,368,0.0
5448,2020,1,4,5,2001.0,1855,1915,WN,400,80,66.0,SLC,LAS,368,1.0
5449,2020,1,4,5,1312.0,1300,1320,WN,584,80,12.0,SLC,LAS,368,0.0
5450,2020,1,4,5,1721.0,1640,1700,WN,641,80,41.0,SLC,LAS,368,1.0
5451,2020,1,4,5,1446.0,1430,1450,WN,783,80,16.0,SLC,LAS,368,1.0
5452,2020,1,4,5,752.0,750,810,WN,790,80,2.0,SLC,LAS,368,0.0
5453,2020,1,4,5,802.0,805,905,WN,1036,120,-3.0,SLC,LAX,590,0.0
5454,2020,1,4,5,1402.0,1355,1455,WN,1756,120,7.0,SLC,LAX,590,0.0
5455,2020,1,4,5,1753.0,1710,1810,WN,2377,120,43.0,SLC,LAX,590,1.0
5456,2020,1,4,5,1020.0,1010,1110,WN,2549,120,10.0,SLC,LAX,590,0.0
5457,2020,1,4,5,2124.0,1955,2050,WN,2986,115,89.0,SLC,LAX,590,1.0
5458,2020,1,4,5,1841.0,1625,2025,WN,337,180,136.0,SLC,MDW,1258,1.0
5459,2020,1,4,5,834.0,830,1230,WN,401,180,4.0,SLC,MDW,1258,0.0
5460,2020,1,4,5,1501.0,1415,1515,WN,130,120,46.0,SLC,OAK,588,1.0
5461,2020,1,4,5,1739.0,1725,1825,WN,901,120,14.0,SLC,OAK,588,0.0
5462,2020,1,4,5,1114.0,1055,1155,WN,2527,120,19.0,SLC,OAK,588,1.0
5463,2020,1,4,5,636.0,635,740,WN,3245,125,1.0,SLC,OAK,588,0.0
5464,2020,1,4,5,2037.0,2015,2120,WN,3743,125,22.0,SLC,OAK,588,1.0
5465,2020,1,4,5,838.0,840,945,WN,622,125,-2.0,SLC,PDX,630,0.0
5466,2020,1,4,5,1901.0,1815,1915,WN,1852,120,46.0,SLC,PDX,630,1.0
5467,2020,1,4,5,1231.0,1205,1310,WN,3141,125,26.0,SLC,PDX,630,1.0
5468,2020,1,4,5,1409.0,1345,1520,WN,508,95,24.0,SLC,PHX,507,1.0
5469,2020,1,4,5,830.0,830,1010,WN,769,100,0.0,SLC,PHX,507,0.0
5470,2020,1,4,5,1532.0,1515,1650,WN,966,95,17.0,SLC,PHX,507,1.0
5471,2020,1,4,5,1741.0,1725,1905,WN,1214,100,16.0,SLC,PHX,507,1.0
5472,2020,1,4,5,2157.0,2130,2305,WN,1747,95,27.0,SLC,PHX,507,1.0
5473,2020,1,4,5,1131.0,1115,1255,WN,2360,100,16.0,SLC,PHX,507,1.0
5474,2020,1,4,5,2053.0,1940,2115,WN,2369,95,73.0,SLC,PHX,507,1.0
5475,2020,1,4,5,640.0,635,815,WN,3949,100,5.0,SLC,PHX,507,0.0
5476,2020,1,4,5,1123.0,1120,1150,WN,1002,90,3.0,SLC,RNO,422,0.0
5477,2020,1,4,5,629.0,625,745,WN,296,140,4.0,SLC,SEA,689,0.0
5478,2020,1,4,5,1121.0,1115,1230,WN,643,135,6.0,SLC,SEA,689,0.0
5479,2020,1,4,5,1655.0,1645,1755,WN,1660,130,10.0,SLC,SEA,689,0.0
5480,2020,1,4,5,1141.0,1130,1515,WN,70,165,11.0,SLC,STL,1156,0.0
5481,2020,1,4,5,1727.0,1605,1950,WN,125,165,82.0,SLC,STL,1156,1.0
5482,2020,1,4,5,1122.0,910,1020,WN,474,70,132.0,SMF,BUR,358,1.0
5483,2020,1,4,5,1851.0,1810,1920,WN,740,70,41.0,SMF,BUR,358,1.0
5484,2020,1,4,5,638.0,630,740,WN,778,70,8.0,SMF,BUR,358,0.0
5485,2020,1,4,5,1539.0,1350,1500,WN,1045,70,109.0,SMF,BUR,358,1.0
5486,2020,1,4,5,1323.0,1225,1335,WN,1120,70,58.0,SMF,BUR,358,1.0
5487,2020,1,4,5,1624.0,1545,1650,WN,1252,65,39.0,SMF,BUR,358,1.0
5488,2020,1,4,5,827.0,755,905,WN,1321,70,32.0,SMF,BUR,358,1.0
5490,2020,1,4,5,2318.0,2045,2155,WN,1853,70,153.0,SMF,BUR,358,1.0
5491,2020,1,4,5,1706.0,1615,1720,WN,2457,65,51.0,SMF,BUR,358,1.0
5492,2020,1,4,5,2016.0,1935,2045,WN,2540,70,41.0,SMF,BUR,358,1.0
5494,2020,1,4,5,2111.0,2110,2230,WN,446,80,1.0,SMF,LAS,397,0.0
5495,2020,1,4,5,2023.0,1920,2035,WN,728,75,63.0,SMF,LAS,397,1.0
5496,2020,1,4,5,1836.0,1810,1925,WN,908,75,26.0,SMF,LAS,397,1.0
5497,2020,1,4,5,1440.0,1335,1455,WN,1050,80,65.0,SMF,LAS,397,1.0
5498,2020,1,4,5,1533.0,1520,1635,WN,2192,75,13.0,SMF,LAS,397,0.0
5499,2020,1,4,5,703.0,600,720,WN,2906,80,63.0,SMF,LAS,397,1.0
5500,2020,1,4,5,1206.0,1120,1235,WN,3232,75,46.0,SMF,LAS,397,1.0
5501,2020,1,4,5,1556.0,1510,1630,WN,71,80,46.0,SMF,LAX,373,1.0
5502,2020,1,4,5,1430.0,1310,1430,WN,73,80,80.0,SMF,LAX,373,1.0
5503,2020,1,4,5,622.0,620,740,WN,133,80,2.0,SMF,LAX,373,0.0
5504,2020,1,4,5,1344.0,1135,1255,WN,330,80,129.0,SMF,LAX,373,1.0
5505,2020,1,4,5,1854.0,1720,1840,WN,386,80,94.0,SMF,LAX,373,1.0
5507,2020,1,4,5,2021.0,1915,2035,WN,2202,80,66.0,SMF,LAX,373,1.0
5508,2020,1,4,5,833.0,800,920,WN,2635,80,33.0,SMF,LAX,373,1.0
5509,2020,1,4,5,2218.0,2115,2235,WN,2815,80,63.0,SMF,LAX,373,1.0
5510,2020,1,4,5,1722.0,1610,1730,WN,3588,80,72.0,SMF,LAX,373,1.0
5511,2020,1,4,5,725.0,705,1220,WN,1949,195,20.0,SMF,MCI,1442,1.0
5512,2020,1,4,5,648.0,640,1235,WN,234,235,8.0,SMF,MDW,1790,0.0
5513,2020,1,4,5,1438.0,1330,1925,WN,567,235,68.0,SMF,MDW,1790,1.0
5516,2020,1,4,5,2302.0,2125,2240,WN,633,75,97.0,SMF,ONT,389,1.0
5517,2020,1,4,5,1357.0,1310,1425,WN,1424,75,47.0,SMF,ONT,389,1.0
5519,2020,1,4,5,1559.0,1550,1705,WN,1496,75,9.0,SMF,ONT,389,0.0
5520,2020,1,4,5,1346.0,1200,1315,WN,2385,75,106.0,SMF,ONT,389,1.0
5521,2020,1,4,5,2026.0,1940,2055,WN,2458,75,46.0,SMF,ONT,389,1.0
5522,2020,1,4,5,2155.0,2025,2140,WN,2807,75,90.0,SMF,ONT,389,1.0
5524,2020,1,4,5,1722.0,1710,1825,WN,3659,75,12.0,SMF,ONT,389,0.0
5525,2020,1,4,5,1541.0,1430,1545,WN,3764,75,71.0,SMF,ONT,389,1.0
5526,2020,1,4,5,2120.0,2105,2230,WN,102,85,15.0,SMF,PDX,479,0.0
5528,2020,1,4,5,722.0,700,835,WN,577,95,22.0,SMF,PDX,479,1.0
5529,2020,1,4,5,1430.0,1330,1500,WN,957,90,60.0,SMF,PDX,479,1.0
5530,2020,1,4,5,1414.0,1100,1230,WN,2121,90,194.0,SMF,PDX,479,1.0
5531,2020,1,4,5,1740.0,1645,1815,WN,2720,90,55.0,SMF,PDX,479,1.0
5532,2020,1,4,5,1954.0,1855,2025,WN,3155,90,59.0,SMF,PDX,479,1.0
5533,2020,1,4,5,1955.0,1940,2225,WN,517,105,15.0,SMF,PHX,647,0.0
5535,2020,1,4,5,1659.0,1625,1915,WN,964,110,34.0,SMF,PHX,647,1.0
5538,2020,1,4,5,1439.0,1220,1510,WN,2786,110,139.0,SMF,PHX,647,1.0
5539,2020,1,4,5,2118.0,2105,2350,WN,3585,105,13.0,SMF,PHX,647,0.0
5540,2020,1,4,5,1814.0,1800,1925,WN,114,85,14.0,SMF,SAN,480,0.0
5541,2020,1,4,5,1718.0,1710,1835,WN,151,85,8.0,SMF,SAN,480,0.0
5542,2020,1,4,5,1355.0,1245,1410,WN,179,85,70.0,SMF,SAN,480,1.0
5543,2020,1,4,5,2117.0,2055,2220,WN,181,85,22.0,SMF,SAN,480,1.0
5544,2020,1,4,5,1317.0,1200,1325,WN,294,85,77.0,SMF,SAN,480,1.0
5545,2020,1,4,5,619.0,615,740,WN,297,85,4.0,SMF,SAN,480,0.0
5547,2020,1,4,5,1443.0,1410,1535,WN,410,85,33.0,SMF,SAN,480,1.0
5548,2020,1,4,5,1143.0,1025,1150,WN,505,85,78.0,SMF,SAN,480,1.0
5550,2020,1,4,5,1310.0,1110,1235,WN,1156,85,120.0,SMF,SAN,480,1.0
5551,2020,1,4,5,1936.0,1920,2045,WN,1395,85,16.0,SMF,SAN,480,1.0
5552,2020,1,4,5,1553.0,1540,1705,WN,1775,85,13.0,SMF,SAN,480,0.0
5553,2020,1,4,5,2131.0,2130,2255,WN,2467,85,1.0,SMF,SAN,480,0.0
5554,2020,1,4,5,1210.0,955,1150,WN,337,115,135.0,SMF,SEA,605,1.0
5555,2020,1,4,5,1911.0,1755,1945,WN,775,110,76.0,SMF,SEA,605,1.0
5556,2020,1,4,5,1344.0,1315,1510,WN,1010,115,29.0,SMF,SEA,605,1.0
5557,2020,1,4,5,651.0,635,830,WN,2471,115,16.0,SMF,SEA,605,1.0
5558,2020,1,4,5,2311.0,2010,2200,WN,3600,110,181.0,SMF,SEA,605,1.0
5559,2020,1,4,5,1904.0,1900,2025,WN,263,85,4.0,SMF,SNA,404,0.0
5561,2020,1,4,5,725.0,640,805,WN,558,85,45.0,SMF,SNA,404,1.0
5562,2020,1,4,5,1344.0,1315,1435,WN,2709,80,29.0,SMF,SNA,404,1.0
5563,2020,1,4,5,1613.0,1535,1655,WN,3072,80,38.0,SMF,SNA,404,1.0
5564,2020,1,4,5,1733.0,1715,1835,WN,3140,80,18.0,SMF,SNA,404,1.0
5565,2020,1,4,5,1146.0,1040,1205,WN,3689,85,66.0,SMF,SNA,404,1.0
5566,2020,1,4,5,1320.0,1320,1425,WN,74,65,0.0,SNA,LAS,226,0.0
5567,2020,1,4,5,2040.0,1950,2055,WN,486,65,50.0,SNA,LAS,226,1.0
5568,2020,1,4,5,1004.0,1005,1110,WN,693,65,-1.0,SNA,LAS,226,0.0
5569,2020,1,4,5,758.0,800,905,WN,830,65,-2.0,SNA,LAS,226,0.0
5570,2020,1,4,5,1605.0,1525,1630,WN,1865,65,40.0,SNA,LAS,226,1.0
5571,2020,1,4,5,1806.0,1800,1905,WN,2794,65,6.0,SNA,LAS,226,0.0
5572,2020,1,4,5,2151.0,2125,2245,WN,366,80,26.0,SNA,OAK,371,1.0
5573,2020,1,4,5,644.0,645,825,WN,1080,100,-1.0,SNA,OAK,371,0.0
5574,2020,1,4,5,2003.0,2000,2120,WN,2093,80,3.0,SNA,OAK,371,0.0
5575,2020,1,4,5,1107.0,1105,1225,WN,2735,80,2.0,SNA,OAK,371,0.0
5576,2020,1,4,5,1522.0,1505,1625,WN,2796,80,17.0,SNA,OAK,371,1.0
5577,2020,1,4,5,1750.0,1730,1855,WN,3159,85,20.0,SNA,OAK,371,1.0
5578,2020,1,4,5,853.0,850,1015,WN,3340,85,3.0,SNA,OAK,371,0.0
5579,2020,1,4,5,1344.0,1230,1355,WN,3776,85,74.0,SNA,OAK,371,1.0
5580,2020,1,4,5,1607.0,1555,1720,WN,3853,85,12.0,SNA,OAK,371,0.0
5581,2020,1,4,5,915.0,915,1130,WN,248,75,0.0,SNA,PHX,338,0.0
5582,2020,1,4,5,2044.0,2045,2255,WN,263,70,-1.0,SNA,PHX,338,0.0
5583,2020,1,4,5,702.0,645,920,WN,1428,95,17.0,SNA,PHX,338,1.0
5584,2020,1,4,5,1239.0,1225,1435,WN,1506,70,14.0,SNA,PHX,338,0.0
5585,2020,1,4,5,1638.0,1640,1850,WN,1566,70,-2.0,SNA,PHX,338,0.0
5586,2020,1,4,5,1437.0,1440,1650,WN,1745,70,-3.0,SNA,PHX,338,0.0
5587,2020,1,4,5,1921.0,1900,2110,WN,3140,70,21.0,SNA,PHX,338,1.0
5588,2020,1,4,5,1024.0,1025,1235,WN,3657,70,-1.0,SNA,PHX,338,0.0
5589,2020,1,4,5,1842.0,1815,1930,WN,192,75,27.0,SNA,SJC,342,1.0
5591,2020,1,4,5,915.0,830,945,WN,645,75,45.0,SNA,SJC,342,1.0
5592,2020,1,4,5,1611.0,1555,1710,WN,1413,75,16.0,SNA,SJC,342,1.0
5593,2020,1,4,5,713.0,715,830,WN,1689,75,-2.0,SNA,SJC,342,0.0
5594,2020,1,4,5,2047.0,2030,2145,WN,1935,75,17.0,SNA,SJC,342,1.0
5595,2020,1,4,5,1434.0,1405,1520,WN,1941,75,29.0,SNA,SJC,342,1.0
5597,2020,1,4,5,1143.0,945,1110,WN,576,85,118.0,SNA,SMF,404,1.0
5599,2020,1,4,5,1151.0,1140,1305,WN,970,85,11.0,SNA,SMF,404,0.0
5600,2020,1,4,5,1750.0,1730,1855,WN,2115,85,20.0,SNA,SMF,404,1.0
5601,2020,1,4,5,2107.0,2100,2225,WN,3401,85,7.0,SNA,SMF,404,0.0
5602,2020,1,4,5,1937.0,1920,2045,WN,3498,85,17.0,SNA,SMF,404,1.0
5603,2020,1,4,5,1528.0,1420,1545,WN,3501,85,68.0,SNA,SMF,404,1.0
5604,2020,1,4,5,750.0,745,930,WN,1586,165,5.0,STL,ABQ,934,0.0
5605,2020,1,4,5,1615.0,1615,1730,WN,2205,75,0.0,STL,BHM,410,0.0
5606,2020,1,4,5,1816.0,1810,2105,WN,86,115,6.0,STL,BWI,737,0.0
5607,2020,1,4,5,1415.0,1420,1715,WN,406,115,-5.0,STL,BWI,737,0.0
5608,2020,1,4,5,959.0,950,1245,WN,974,115,9.0,STL,BWI,737,0.0
5609,2020,1,4,5,2240.0,2100,2350,WN,1156,110,100.0,STL,BWI,737,1.0
5610,2020,1,4,5,615.0,615,910,WN,2037,115,0.0,STL,BWI,737,0.0
5611,2020,1,4,5,1901.0,1905,2130,WN,752,85,-4.0,STL,CLE,487,0.0
5612,2020,1,4,5,950.0,950,1220,WN,3151,90,0.0,STL,CLE,487,0.0
5613,2020,1,4,5,1617.0,1610,1825,WN,283,75,7.0,STL,CMH,410,0.0
5614,2020,1,4,5,959.0,1005,1220,WN,928,75,-6.0,STL,CMH,410,0.0
5615,2020,1,4,5,1129.0,1125,1310,WN,29,105,4.0,STL,DAL,546,0.0
5616,2020,1,4,5,1954.0,1945,2130,WN,479,105,9.0,STL,DAL,546,0.0
5617,2020,1,4,5,922.0,925,1110,WN,501,105,-3.0,STL,DAL,546,0.0
5618,2020,1,4,5,627.0,630,815,WN,513,105,-3.0,STL,DAL,546,0.0
5619,2020,1,4,5,2103.0,2100,2245,WN,1062,105,3.0,STL,DAL,546,0.0
5620,2020,1,4,5,1311.0,1310,1455,WN,1679,105,1.0,STL,DAL,546,0.0
5621,2020,1,4,5,1737.0,1740,1925,WN,2007,105,-3.0,STL,DAL,546,0.0
5622,2020,1,4,5,1437.0,1435,1620,WN,2361,105,2.0,STL,DAL,546,0.0
5623,2020,1,4,5,857.0,845,1110,WN,426,85,12.0,STL,DTW,440,0.0
5624,2020,1,4,5,2120.0,2030,2250,WN,2889,80,50.0,STL,DTW,440,1.0
5625,2020,1,4,5,1530.0,1525,1755,WN,3949,90,5.0,STL,DTW,440,0.0
5626,2020,1,4,5,939.0,855,1230,WN,631,155,44.0,STL,FLL,1056,1.0
5627,2020,1,4,5,1945.0,1945,2150,WN,982,125,0.0,STL,HOU,687,0.0
5628,2020,1,4,5,1438.0,1440,1650,WN,983,130,-2.0,STL,HOU,687,0.0
5629,2020,1,4,5,1121.0,1125,1335,WN,2009,130,-4.0,STL,HOU,687,0.0
5630,2020,1,4,5,725.0,730,940,WN,2358,130,-5.0,STL,HOU,687,0.0
5631,2020,1,4,5,1734.0,1735,1915,WN,725,220,-1.0,STL,LAS,1372,0.0
5632,2020,1,4,5,1155.0,1200,1345,WN,1011,225,-5.0,STL,LAS,1372,0.0
5633,2020,1,4,5,648.0,650,835,WN,2121,225,-2.0,STL,LAS,1372,0.0
5634,2020,1,4,5,1500.0,1450,1700,WN,440,250,10.0,STL,LAX,1593,0.0
5635,2020,1,4,5,929.0,935,1040,WN,2177,65,-6.0,STL,LIT,296,0.0
5636,2020,1,4,5,1825.0,1825,1930,WN,2263,65,0.0,STL,LIT,296,0.0
5637,2020,1,4,5,1247.0,1250,1350,WN,187,60,-3.0,STL,MCI,237,0.0
5638,2020,1,4,5,934.0,925,1025,WN,472,60,9.0,STL,MCI,237,0.0
5639,2020,1,4,5,2109.0,2110,2210,WN,954,60,-1.0,STL,MCI,237,0.0
5640,2020,1,4,5,1734.0,1730,1830,WN,977,60,4.0,STL,MCI,237,0.0
5641,2020,1,4,5,1522.0,1520,1620,WN,1209,60,2.0,STL,MCI,237,0.0
5642,2020,1,4,5,630.0,630,735,WN,2298,65,0.0,STL,MCI,237,0.0
5643,2020,1,4,5,1537.0,1535,1850,WN,70,135,2.0,STL,MCO,880,0.0
5644,2020,1,4,5,2118.0,2010,2325,WN,125,135,68.0,STL,MCO,880,1.0
